State,Year,Quater,app_open_count,user_count,District
arunachal-pradesh,2018,4,0,923,longding district
arunachal-pradesh,2018,4,0,2117,west siang district
arunachal-pradesh,2018,4,0,109,kamle district
arunachal-pradesh,2018,4,0,868,upper siang district
arunachal-pradesh,2018,4,0,321,kurung kumey district
arunachal-pradesh,2018,4,0,483,siang district
arunachal-pradesh,2018,4,0,255,kra daadi district
arunachal-pradesh,2018,4,0,4036,changlang district
arunachal-pradesh,2018,4,0,138,pakke kessang district
arunachal-pradesh,2018,4,0,4813,east siang district
arunachal-pradesh,2018,4,0,1576,upper subansiri district
arunachal-pradesh,2018,4,0,4085,tawang district
arunachal-pradesh,2018,4,0,2495,namsai district
arunachal-pradesh,2018,3,0,1033,lower subansiri district
arunachal-pradesh,2018,3,0,1226,tirap district
arunachal-pradesh,2018,3,0,16009,papum pare district
arunachal-pradesh,2018,3,0,542,anjaw district
arunachal-pradesh,2018,3,0,717,lower siang district
arunachal-pradesh,2018,3,0,145,dibang valley district
arunachal-pradesh,2018,3,0,4765,west kameng district
arunachal-pradesh,2018,3,0,118,shi yomi district
arunachal-pradesh,2018,3,0,521,east kameng district
arunachal-pradesh,2018,3,0,2612,lohit district
arunachal-pradesh,2018,3,0,431,lepa rada district
arunachal-pradesh,2018,3,0,1286,lower dibang valley district
arunachal-pradesh,2018,3,0,644,longding district
arunachal-pradesh,2018,3,0,1652,west siang district
arunachal-pradesh,2018,3,0,65,kamle district
arunachal-pradesh,2018,3,0,646,upper siang district
arunachal-pradesh,2018,3,0,222,kurung kumey district
arunachal-pradesh,2018,3,0,373,siang district
arunachal-pradesh,2018,3,0,190,kra daadi district
arunachal-pradesh,2018,3,0,2889,changlang district
arunachal-pradesh,2018,3,0,103,pakke kessang district
arunachal-pradesh,2018,3,0,3590,east siang district
arunachal-pradesh,2018,3,0,1169,upper subansiri district
arunachal-pradesh,2018,3,0,3112,tawang district
arunachal-pradesh,2018,3,0,1862,namsai district
arunachal-pradesh,2018,1,0,498,lower subansiri district
arunachal-pradesh,2018,1,0,557,tirap district
arunachal-pradesh,2018,1,0,7649,papum pare district
arunachal-pradesh,2018,1,0,278,anjaw district
arunachal-pradesh,2018,1,0,270,lower siang district
arunachal-pradesh,2018,1,0,66,dibang valley district
arunachal-pradesh,2018,1,0,2202,west kameng district
arunachal-pradesh,2018,1,0,49,shi yomi district
arunachal-pradesh,2018,1,0,222,east kameng district
arunachal-pradesh,2018,1,0,1207,lohit district
arunachal-pradesh,2018,1,0,210,lepa rada district
arunachal-pradesh,2018,1,0,601,lower dibang valley district
arunachal-pradesh,2018,1,0,256,longding district
arunachal-pradesh,2018,1,0,846,west siang district
arunachal-pradesh,2018,1,0,22,kamle district
arunachal-pradesh,2018,1,0,301,upper siang district
arunachal-pradesh,2018,1,0,97,kurung kumey district
arunachal-pradesh,2018,1,0,192,siang district
arunachal-pradesh,2018,1,0,88,kra daadi district
arunachal-pradesh,2018,1,0,1208,changlang district
arunachal-pradesh,2018,1,0,39,pakke kessang district
arunachal-pradesh,2018,1,0,1803,east siang district
arunachal-pradesh,2018,1,0,572,upper subansiri district
arunachal-pradesh,2018,1,0,1525,tawang district
arunachal-pradesh,2018,1,0,737,namsai district
arunachal-pradesh,2022,2,1637036,11479,lower subansiri district
arunachal-pradesh,2022,2,2173316,10538,tirap district
arunachal-pradesh,2022,2,3870115,117568,papum pare district
arunachal-pradesh,2022,2,942878,3769,anjaw district
arunachal-pradesh,2022,2,1296404,5161,lower siang district
arunachal-pradesh,2022,2,212502,701,dibang valley district
arunachal-pradesh,2022,2,5493311,29424,west kameng district
arunachal-pradesh,2022,2,197796,575,shi yomi district
arunachal-pradesh,2022,2,791335,5680,east kameng district
arunachal-pradesh,2022,2,3608724,20325,lohit district
arunachal-pradesh,2022,2,1110684,4265,lepa rada district
arunachal-pradesh,2022,2,2045531,12040,lower dibang valley district
arunachal-pradesh,2022,2,1821245,6034,longding district
arunachal-pradesh,2022,2,1555876,15231,west siang district
arunachal-pradesh,2022,2,1066185,1210,kamle district
arunachal-pradesh,2022,2,2396815,5440,upper siang district
arunachal-pradesh,2022,2,734369,1854,kurung kumey district
arunachal-pradesh,2022,2,1500428,4160,siang district
arunachal-pradesh,2022,2,724575,1797,kra daadi district
arunachal-pradesh,2022,2,5476741,28495,changlang district
arunachal-pradesh,2022,2,590302,945,pakke kessang district
arunachal-pradesh,2022,2,3704889,27240,east siang district
arunachal-pradesh,2022,2,1261876,9235,upper subansiri district
arunachal-pradesh,2022,2,3393271,16475,tawang district
arunachal-pradesh,2022,2,2283314,14887,namsai district
arunachal-pradesh,2022,4,833741,12630,lower subansiri district
arunachal-pradesh,2022,4,645541,11584,tirap district
arunachal-pradesh,2022,4,6605350,130306,papum pare district
arunachal-pradesh,2022,4,197829,4105,anjaw district
arunachal-pradesh,2022,4,318731,5633,lower siang district
arunachal-pradesh,2022,4,15469,752,dibang valley district
arunachal-pradesh,2022,4,2129051,32237,west kameng district
arunachal-pradesh,2022,4,25308,615,shi yomi district
arunachal-pradesh,2022,4,390756,6307,east kameng district
arunachal-pradesh,2022,4,1441490,22359,lohit district
arunachal-pradesh,2022,4,345752,4730,lepa rada district
arunachal-pradesh,2022,4,799856,13188,lower dibang valley district
arunachal-pradesh,2022,4,442997,6590,longding district
arunachal-pradesh,2022,4,964082,16816,west siang district
arunachal-pradesh,2022,4,131540,1301,kamle district
arunachal-pradesh,2022,4,277877,5930,upper siang district
arunachal-pradesh,2022,4,72926,2008,kurung kumey district
arunachal-pradesh,2022,4,277881,4500,siang district
arunachal-pradesh,2022,4,131838,1960,kra daadi district
arunachal-pradesh,2022,4,1611653,31196,changlang district
arunachal-pradesh,2022,4,72545,1013,pakke kessang district
arunachal-pradesh,2022,4,1542563,30033,east siang district
arunachal-pradesh,2022,4,456906,10189,upper subansiri district
arunachal-pradesh,2022,4,947132,18003,tawang district
arunachal-pradesh,2022,4,1096224,16322,namsai district
arunachal-pradesh,2022,3,2475131,12085,lower subansiri district
arunachal-pradesh,2022,3,2414601,11115,tirap district
arunachal-pradesh,2022,3,4843797,124095,papum pare district
arunachal-pradesh,2022,3,844043,3966,anjaw district
arunachal-pradesh,2022,3,1508192,5436,lower siang district
arunachal-pradesh,2022,3,285052,740,dibang valley district
arunachal-pradesh,2022,3,7334928,30964,west kameng district
arunachal-pradesh,2022,3,312490,598,shi yomi district
arunachal-pradesh,2022,3,1054633,5997,east kameng district
arunachal-pradesh,2022,3,4282624,21385,lohit district
arunachal-pradesh,2022,3,1208942,4510,lepa rada district
arunachal-pradesh,2022,3,2160151,12668,lower dibang valley district
arunachal-pradesh,2022,3,2587741,6321,longding district
arunachal-pradesh,2022,3,1637984,16063,west siang district
arunachal-pradesh,2022,3,1335449,1262,kamle district
arunachal-pradesh,2022,3,2257253,5690,upper siang district
arunachal-pradesh,2022,3,861405,1936,kurung kumey district
arunachal-pradesh,2022,3,1681957,4369,siang district
arunachal-pradesh,2022,3,1436202,1893,kra daadi district
arunachal-pradesh,2022,3,5703178,29965,changlang district
arunachal-pradesh,2022,3,1039686,980,pakke kessang district
arunachal-pradesh,2022,3,3767855,28698,east siang district
arunachal-pradesh,2022,3,1535818,9713,upper subansiri district
arunachal-pradesh,2022,3,4728673,17281,tawang district
arunachal-pradesh,2022,3,2424843,15642,namsai district
arunachal-pradesh,2022,1,1566925,10854,lower subansiri district
arunachal-pradesh,2022,1,1634844,9972,tirap district
arunachal-pradesh,2022,1,3209286,111271,papum pare district
arunachal-pradesh,2022,1,640611,3560,anjaw district
arunachal-pradesh,2022,1,1085994,4882,lower siang district
arunachal-pradesh,2022,1,267633,656,dibang valley district
arunachal-pradesh,2022,1,4098935,27860,west kameng district
arunachal-pradesh,2022,1,230973,540,shi yomi district
arunachal-pradesh,2022,1,703590,5355,east kameng district
arunachal-pradesh,2022,1,3212352,19214,lohit district
arunachal-pradesh,2022,1,1182371,4049,lepa rada district
arunachal-pradesh,2022,1,1918566,11401,lower dibang valley district
arunachal-pradesh,2022,1,1728795,5700,longding district
arunachal-pradesh,2022,1,1420049,14420,west siang district
arunachal-pradesh,2022,1,758412,1144,kamle district
arunachal-pradesh,2022,1,2047229,5146,upper siang district
arunachal-pradesh,2022,1,845626,1744,kurung kumey district
arunachal-pradesh,2022,1,1227784,3942,siang district
arunachal-pradesh,2022,1,720274,1701,kra daadi district
arunachal-pradesh,2022,1,4323291,26904,changlang district
arunachal-pradesh,2022,1,770322,887,pakke kessang district
arunachal-pradesh,2022,1,3444101,25763,east siang district
arunachal-pradesh,2022,1,921019,8731,upper subansiri district
arunachal-pradesh,2022,1,1922991,15589,tawang district
arunachal-pradesh,2022,1,1536586,14054,namsai district
ladakh,2021,2,1494139,17077,kargil district
ladakh,2021,2,2897493,57971,leh ladakh district
ladakh,2021,4,573827,20008,kargil district
ladakh,2021,4,2091376,67049,leh ladakh district
ladakh,2021,3,2373080,18577,kargil district
ladakh,2021,3,4726470,62633,leh ladakh district
ladakh,2021,1,237045,15824,kargil district
ladakh,2021,1,947159,54095,leh ladakh district
ladakh,2019,2,37803,7126,kargil district
ladakh,2019,2,119514,28390,leh ladakh district
ladakh,2019,4,29350,8338,kargil district
ladakh,2019,4,441090,34770,leh ladakh district
ladakh,2019,3,75759,7718,kargil district
ladakh,2019,3,427367,31455,leh ladakh district
ladakh,2019,1,0,5758,kargil district
ladakh,2019,1,0,23891,leh ladakh district
ladakh,2020,2,169411,11252,kargil district
ladakh,2020,2,526262,41782,leh ladakh district
ladakh,2020,4,273960,14601,kargil district
ladakh,2020,4,958797,50252,leh ladakh district
ladakh,2020,3,229879,12814,kargil district
ladakh,2020,3,785801,45587,leh ladakh district
ladakh,2020,1,120845,9711,kargil district
ladakh,2020,1,469639,38079,leh ladakh district
ladakh,2018,2,0,2185,kargil district
ladakh,2018,2,0,10733,leh ladakh district
ladakh,2018,4,0,4436,kargil district
ladakh,2018,4,0,19447,leh ladakh district
ladakh,2018,3,0,3132,kargil district
ladakh,2018,3,0,14617,leh ladakh district
ladakh,2018,1,0,1529,kargil district
ladakh,2018,1,0,7255,leh ladakh district
ladakh,2022,2,5003733,22475,kargil district
ladakh,2022,2,9764396,75042,leh ladakh district
ladakh,2022,4,909994,24326,kargil district
ladakh,2022,4,2922345,82011,leh ladakh district
ladakh,2022,3,7104562,23530,kargil district
ladakh,2022,3,12630219,78769,leh ladakh district
ladakh,2022,1,2837111,21319,kargil district
ladakh,2022,1,6064969,71173,leh ladakh district
west-bengal,2021,2,19344293,1286588,south twenty four parganas district
west-bengal,2021,2,12128849,787970,purba bardhaman district
west-bengal,2021,2,8184990,392388,uttar dinajpur district
west-bengal,2021,2,1223459,37523,kalimpong district
west-bengal,2021,2,16530655,1248602,murshidabad district
west-bengal,2021,2,16201033,856640,paschim medinipur district
west-bengal,2021,2,3959456,281433,dakshin dinajpur district
west-bengal,2021,2,5783835,259321,jalpaiguri district
west-bengal,2021,2,8843358,435131,purulia district
west-bengal,2021,2,37899453,2660664,north twenty four parganas district
west-bengal,2021,2,11202278,646486,bankura district
west-bengal,2021,2,3321057,124122,jhargram district
west-bengal,2021,2,12452653,1004570,howrah district
west-bengal,2021,2,15432239,1117731,hooghly district
west-bengal,2021,2,23924834,1944113,kolkata district
west-bengal,2021,2,7542282,370813,koch bihar district
west-bengal,2021,2,4356938,180350,alipurduar district
west-bengal,2021,2,10545670,789026,paschim bardhaman district
west-bengal,2021,2,13665885,955428,nadia district
west-bengal,2021,2,8372476,597952,birbhum district
west-bengal,2021,2,15491958,946277,purba medinipur district
west-bengal,2021,2,12664071,658282,maldah district
west-bengal,2021,2,6269744,398569,darjiling district
west-bengal,2021,4,33158928,1477679,south twenty four parganas district
west-bengal,2021,4,20699909,905950,purba bardhaman district
west-bengal,2021,4,14085762,457144,uttar dinajpur district
west-bengal,2021,4,1088538,43545,kalimpong district
west-bengal,2021,4,31219092,1435266,murshidabad district
west-bengal,2021,4,25743693,985745,paschim medinipur district
west-bengal,2021,4,5709265,326436,dakshin dinajpur district
west-bengal,2021,4,8625183,301033,jalpaiguri district
west-bengal,2021,4,12106891,502535,purulia district
west-bengal,2021,4,77513355,3043008,north twenty four parganas district
west-bengal,2021,4,15470528,743262,bankura district
west-bengal,2021,4,3651690,143344,jhargram district
west-bengal,2021,4,27801657,1150144,howrah district
west-bengal,2021,4,30173908,1278850,hooghly district
west-bengal,2021,4,56212627,2213659,kolkata district
west-bengal,2021,4,11678868,430468,koch bihar district
west-bengal,2021,4,5997603,209348,alipurduar district
west-bengal,2021,4,25084418,902608,paschim bardhaman district
west-bengal,2021,4,26521254,1096767,nadia district
west-bengal,2021,4,15475854,689824,birbhum district
west-bengal,2021,4,29634241,1087362,purba medinipur district
west-bengal,2021,4,23166785,762717,maldah district
west-bengal,2021,4,11515790,457833,darjiling district
west-bengal,2021,3,23765288,1383020,south twenty four parganas district
west-bengal,2021,3,15020358,847622,purba bardhaman district
west-bengal,2021,3,10453927,425320,uttar dinajpur district
west-bengal,2021,3,1787640,40581,kalimpong district
west-bengal,2021,3,21103271,1342984,murshidabad district
west-bengal,2021,3,20226812,922218,paschim medinipur district
west-bengal,2021,3,4804545,304201,dakshin dinajpur district
west-bengal,2021,3,7690594,280624,jalpaiguri district
west-bengal,2021,3,11407463,469472,purulia district
west-bengal,2021,3,47835815,2852030,north twenty four parganas district
west-bengal,2021,3,14483541,695804,bankura district
west-bengal,2021,3,4306987,133927,jhargram district
west-bengal,2021,3,15417318,1077467,howrah district
west-bengal,2021,3,18451061,1198858,hooghly district
west-bengal,2021,3,32297893,2078360,kolkata district
west-bengal,2021,3,9466032,401546,koch bihar district
west-bengal,2021,3,5854359,195128,alipurduar district
west-bengal,2021,3,13640640,845830,paschim bardhaman district
west-bengal,2021,3,16684700,1026795,nadia district
west-bengal,2021,3,10749052,644407,birbhum district
west-bengal,2021,3,18619093,1017925,purba medinipur district
west-bengal,2021,3,15940220,710699,maldah district
west-bengal,2021,3,8582057,428460,darjiling district
west-bengal,2021,1,21591489,1202229,south twenty four parganas district
west-bengal,2021,1,12509473,736414,purba bardhaman district
west-bengal,2021,1,6914186,364508,uttar dinajpur district
west-bengal,2021,1,525429,34881,kalimpong district
west-bengal,2021,1,18555993,1166975,murshidabad district
west-bengal,2021,1,15570980,800530,paschim medinipur district
west-bengal,2021,1,3213720,262176,dakshin dinajpur district
west-bengal,2021,1,4313032,241123,jalpaiguri district
west-bengal,2021,1,6414833,406012,purulia district
west-bengal,2021,1,53434882,2491076,north twenty four parganas district
west-bengal,2021,1,9129830,604485,bankura district
west-bengal,2021,1,2140829,115812,jhargram district
west-bengal,2021,1,17584219,940133,howrah district
west-bengal,2021,1,19808381,1046242,hooghly district
west-bengal,2021,1,39347629,1823074,kolkata district
west-bengal,2021,1,5796542,345201,koch bihar district
west-bengal,2021,1,3103865,167837,alipurduar district
west-bengal,2021,1,14154334,738540,paschim bardhaman district
west-bengal,2021,1,16082294,893107,nadia district
west-bengal,2021,1,8668586,558494,birbhum district
west-bengal,2021,1,18408378,884605,purba medinipur district
west-bengal,2021,1,12880352,613320,maldah district
west-bengal,2021,1,6683418,372025,darjiling district
west-bengal,2019,2,3430790,579599,south twenty four parganas district
west-bengal,2019,2,2138160,387428,purba bardhaman district
west-bengal,2019,2,792182,169472,uttar dinajpur district
west-bengal,2019,2,57126,13066,kalimpong district
west-bengal,2019,2,2725852,548604,murshidabad district
west-bengal,2019,2,2375069,411877,paschim medinipur district
west-bengal,2019,2,505843,131963,dakshin dinajpur district
west-bengal,2019,2,533784,109309,jalpaiguri district
west-bengal,2019,2,946167,212137,purulia district
west-bengal,2019,2,9040481,1312362,north twenty four parganas district
west-bengal,2019,2,1640080,323010,bankura district
west-bengal,2019,2,303906,59993,jhargram district
west-bengal,2019,2,2790524,480813,howrah district
west-bengal,2019,2,3729002,557946,hooghly district
west-bengal,2019,2,6041911,1014406,kolkata district
west-bengal,2019,2,755753,153650,koch bihar district
west-bengal,2019,2,365769,76597,alipurduar district
west-bengal,2019,2,2040604,395259,paschim bardhaman district
west-bengal,2019,2,2537823,447979,nadia district
west-bengal,2019,2,1478412,300617,birbhum district
west-bengal,2019,2,2751511,448850,purba medinipur district
west-bengal,2019,2,1715360,305773,maldah district
west-bengal,2019,2,818092,172085,darjiling district
west-bengal,2019,4,13581616,741375,south twenty four parganas district
west-bengal,2019,4,12735066,488492,purba bardhaman district
